symbol,company_name,sector,market_cap,market_cap_class,current_price,beta,volatility_30d,volatility_90d,open,high,low,close,volume,return_1m,return_3m,return_6m,return_1y,return_3y,dividend_yield,risk_bucket,last_updated,ticker,ticker_yf
ITI.NS,ITI Limited,IT,288517586944,Mid Cap,299.5,-0.23,35.18,36.96,301.95,303.95,298.15,299.5,260648,-2.81,-5.42,-2.46,-19.71,183.89,0.0,High,2025-12-17 18:21:01,ITI,ITI.NS
INOXINDIA.NS,INOX India Limited,Others,101437292544,Small Cap,1117.6,1.0,23.21,26.39,1129.0,1135.9,1112.0,1117.6,30539,-3.57,-11.06,-3.61,-2.69,-6.52,18.0,Medium,2025-12-17 18:21:02,INOXINDIA,INOXINDIA.NS
SAMMAANCAP.NS,Sammaan Capital Limited,Others,119049404416,Small Cap,145.78,0.719,48.15,49.01,147.88,153.2,141.49,145.78,41842397,-8.63,4.73,21.98,-8.78,46.83,140.0,Medium,2025-12-17 18:21:03,SAMMAANCAP,SAMMAANCAP.NS
UNOMINDA.NS,Uno Minda Limited,Automobile,720622059520,Mid Cap,1248.8,0.253,28.31,29.85,1257.0,1268.5,1241.0,1248.8,380069,-4.31,-4.86,20.39,19.24,119.52,18.0,Medium,2025-12-17 18:21:03,UNOMINDA,UNOMINDA.NS
RITES.NS,RITES Limited,IT,107279925248,Small Cap,223.21,0.065,23.45,23.99,224.2,225.92,222.25,223.21,247896,-10.61,-16.82,-15.56,-23.84,29.58,355.0,Medium,2025-12-17 18:21:04,RITES,RITES.NS
MAHSEAMLES.NS,Maharashtra Seamless Limited,Automobile,75093180416,Small Cap,560.4,0.031,24.7,22.22,564.85,568.0,558.0,560.4,68696,-0.89,-11.03,-14.81,-26.91,24.5,177.0,Medium,2025-12-17 18:21:05,MAHSEAMLES,MAHSEAMLES.NS
JKCEMENT.NS,J.K. Cement Limited,Cement,432470392832,Mid Cap,5597.0,0.347,29.64,30.05,5600.0,5641.5,5552.5,5597.0,59145,-1.93,-17.42,-4.52,18.14,76.42,27.0,Medium,2025-12-17 18:21:05,JKCEMENT,JKCEMENT.NS
GODREJAGRO.NS,Godrej Agrovet Limited,FMCG,110409465856,Small Cap,573.2,0.024,33.21,25.68,577.0,579.75,569.6,573.2,93736,0.87,-20.93,-21.96,-25.11,37.82,190.0,Medium,2025-12-17 18:21:06,GODREJAGRO,GODREJAGRO.NS
NUVOCO.NS,Nuvoco Vistas Corporation Limited,Cement,127278489600,Small Cap,355.9,0.174,29.23,26.91,359.0,362.55,351.8,355.9,128891,-2.37,-20.15,2.59,-2.64,3.91,0.0,Medium,2025-12-17 18:21:07,NUVOCO,NUVOCO.NS
BATAINDIA.NS,Bata India Limited,Retail,120725913600,Small Cap,939.3,0.219,19.5,29.58,950.0,950.0,937.0,939.3,83882,-7.17,-24.6,-21.35,-34.06,-37.87,200.0,Low,2025-12-17 18:21:07,BATAINDIA,BATAINDIA.NS
JUBLPHARMA.NS,Jubilant Pharmova Limited,Pharma,165570117632,Small Cap,1046.1,0.739,28.23,27.99,1062.1,1066.9,1042.7,1046.1,43461,-5.59,-6.19,-6.76,-2.92,219.32,47.0,Medium,2025-12-17 18:21:08,JUBLPHARMA,JUBLPHARMA.NS
ALOKINDS.NS,Alok Industries Limited,Textiles,78098644992,Small Cap,15.72,-0.039,17.95,22.63,15.91,15.95,15.7,15.72,2033713,-8.92,-16.74,-16.74,-32.65,13.91,0.0,High,2025-12-17 18:21:09,ALOKINDS,ALOKINDS.NS
SONATSOFTW.NS,Sonata Software Limited,IT,94997970944,Small Cap,341.55,0.35,29.85,37.65,344.55,345.15,340.5,341.55,319954,-7.38,-14.43,-13.54,-48.44,-27.97,200.0,Medium,2025-12-17 18:21:10,SONATSOFTW,SONATSOFTW.NS
BAYERCROP.NS,Bayer CropScience Limited,Chemicals,195466625024,Small Cap,4349.3,0.345,19.42,20.22,4375.0,4399.0,4330.0,4349.3,10076,-4.58,-14.62,-20.21,-28.18,8.86,286.0,Low,2025-12-17 18:21:10,BAYERCROP,BAYERCROP.NS
ESCORTS.NS,Escorts Kubota Limited,Automobile,401106599936,Mid Cap,3642.9,0.082,25.98,27.91,3678.2,3750.0,3625.1,3642.9,40583,1.63,-4.0,12.62,7.06,69.58,125.0,Low,2025-12-17 18:21:11,ESCORTS,ESCORTS.NS
EIHOTEL.NS,EIH Limited,Hospitality,228633133056,Small Cap,365.6,-0.473,15.91,36.39,370.05,372.25,365.0,365.6,50361,-3.74,-9.02,6.02,-13.44,72.53,41.0,Medium,2025-12-17 18:21:12,EIHOTEL,EIHOTEL.NS
SCHAEFFLER.NS,Schaeffler India Limited,Others,591077965824,Mid Cap,3781.6,-0.145,18.89,23.9,3852.0,3861.9,3770.0,3781.6,26239,-7.96,-8.6,-2.08,9.34,28.08,73.0,Medium,2025-12-17 18:21:13,SCHAEFFLER,SCHAEFFLER.NS
HONASA.NS,Honasa Consumer Limited,Others,83701374976,Small Cap,257.25,0.609,31.32,28.96,258.0,260.95,254.65,257.25,1772371,-12.43,-15.24,-16.33,3.6,-47.06,0.0,High,2025-12-17 18:21:13,HONASA,HONASA.NS
ICICIPRULI.NS,ICICI Prudential Life Insurance Company Limited,Financial Services,912263020544,Mid Cap,630.5,0.516,20.04,16.95,638.0,639.6,627.0,630.5,361180,2.7,4.21,1.15,-7.09,34.09,13.0,Medium,2025-12-17 18:21:14,ICICIPRULI,ICICIPRULI.NS
AAVAS.NS,Aavas Financiers Limited,Financial Services,116576002048,Small Cap,1472.3,0.362,35.67,28.64,1488.0,1492.7,1457.5,1472.3,559432,-10.39,-10.75,-19.23,-11.51,5.86,0.0,Medium,2025-12-17 18:21:15,AAVAS,AAVAS.NS
SOBHA.NS,Sobha Limited,Infrastructure,154412335104,Small Cap,1444.3,0.344,32.27,29.97,1466.7,1472.9,1430.0,1444.3,109106,-7.97,-10.16,-6.96,-8.63,160.87,20.0,Medium,2025-12-17 18:21:16,SOBHA,SOBHA.NS
HEG.NS,HEG Limited,Metals,101670395904,Small Cap,526.25,1.071,35.8,31.93,535.0,535.3,525.0,526.25,265762,1.18,1.45,8.4,-8.74,109.69,34.0,Medium,2025-12-17 18:21:17,HEG,HEG.NS
LTFOODS.NS,LT Foods Limited,FMCG,137821175808,Small Cap,396.45,0.346,24.91,28.47,401.0,404.6,393.05,396.45,409976,-4.38,-14.01,-9.09,-7.61,97.31,75.0,Medium,2025-12-17 18:21:17,LTFOODS,LTFOODS.NS
FINCABLES.NS,Finolex Cables Limited,Financial Services,117189771264,Small Cap,766.25,0.178,22.66,19.28,780.55,782.6,763.65,766.25,159795,-1.22,-9.24,-17.55,-38.26,-1.57,103.0,Medium,2025-12-17 18:21:18,FINCABLES,FINCABLES.NS
UTIAMC.NS,UTI Asset Management Company Limited,Others,143023505408,Small Cap,1113.4,0.527,17.74,24.52,1120.0,1130.5,1108.0,1113.4,81306,-3.1,-18.75,-7.01,-14.88,73.75,231.0,Medium,2025-12-17 18:21:19,UTIAMC,UTIAMC.NS
DCMSHRIRAM.NS,DCM Shriram Limited,Chemicals,189878910976,Small Cap,1224.0,-0.256,41.33,38.65,1235.0,1245.7,1220.4,1224.0,53404,3.91,-11.04,5.45,13.95,44.97,102.0,Medium,2025-12-17 18:21:20,DCMSHRIRAM,DCMSHRIRAM.NS
KPRMILL.NS,K.P.R. Mill Limited,Textiles,329918906368,Mid Cap,965.2,0.179,27.85,30.83,965.0,976.9,958.0,965.2,133749,-13.02,-13.7,-13.17,-11.67,68.76,52.0,Medium,2025-12-17 18:21:20,KPRMILL,KPRMILL.NS
SUNTV.NS,Sun TV Network Limited,Media,217475579904,Small Cap,551.85,0.072,25.61,34.81,557.0,557.7,550.05,551.85,98087,-0.78,-0.74,-8.45,-23.54,29.05,269.0,Medium,2025-12-17 18:21:21,SUNTV,SUNTV.NS
ELECON.NS,Elecon Engineering Company Limited,Others,106610565120,Small Cap,475.05,0.409,26.7,34.4,478.0,482.4,473.0,475.05,117692,-11.82,-23.62,-24.75,-26.16,78.59,42.0,Medium,2025-12-17 18:21:22,ELECON,ELECON.NS
RBLBANK.NS,RBL Bank Limited,Banking,183211425792,Small Cap,296.95,0.708,22.75,28.77,301.55,305.0,295.5,296.95,5472546,-4.09,9.49,33.14,72.74,78.57,33.0,High,2025-12-17 18:21:22,RBLBANK,RBLBANK.NS
EMAMILTD.NS,Emami Limited,FMCG,235032969216,Small Cap,537.6,0.052,20.39,23.67,534.3,545.75,533.95,537.6,301855,5.18,-10.02,-3.83,-8.19,41.8,258.0,Medium,2025-12-17 18:21:23,EMAMILTD,EMAMILTD.NS
THELEELA.NS,Leela Palaces Hotels & Resorts Limited,Hospitality,137105481728,Small Cap,410.15,1.0,30.46,30.21,414.05,414.5,406.05,410.15,116798,-3.9,-0.69,4.23,4.23,4.23,0.0,Low,2025-12-17 18:21:23,THELEELA,THELEELA.NS
NSLNISP.NS,NMDC Steel Limited,Others,116726038528,Small Cap,39.83,0.083,24.22,49.91,40.42,40.45,39.72,39.83,1610280,-5.14,-11.82,7.42,-12.35,-11.98,0.0,Medium,2025-12-17 18:21:24,NSLNISP,NSLNISP.NS
CARBORUNIV.NS,Carborundum Universal Limited,Metals,161872510976,Small Cap,848.35,0.224,29.38,35.62,862.25,862.5,846.75,848.35,27260,1.05,-14.78,-9.17,-36.66,-26.0,46.0,Medium,2025-12-17 18:21:25,CARBORUNIV,CARBORUNIV.NS
GVT&D.NS,GE Vernova T&D India Ltd,Others,760534990848,Mid Cap,2970.3,0.483,39.07,34.71,3018.5,3020.5,2950.4,2970.3,238777,-2.43,-0.52,26.37,46.83,1553.32,17.0,Medium,2025-12-17 18:21:25,GVT&D,GVT&D.NS
DBREALTY.NS,Valor Estate Limited,Infrastructure,62612418560,Small Cap,116.12,-1.154,37.19,34.46,118.0,118.5,115.08,116.12,862696,-17.6,-30.65,-45.23,-35.07,43.98,0.0,Medium,2025-12-17 18:21:26,DBREALTY,DBREALTY.NS
MMTC.NS,MMTC Limited,Others,81060003840,Small Cap,54.04,0.821,24.44,28.79,54.75,55.65,53.6,54.04,929528,-15.96,-18.54,-18.8,-30.47,78.06,0.0,High,2025-12-17 18:21:27,MMTC,MMTC.NS
EIDPARRY.NS,E.I.D.- Parry (India) Limited,Chemicals,180238417920,Small Cap,1013.3,0.027,22.45,23.11,1024.4,1031.6,1010.5,1013.3,84912,-1.66,-7.39,5.96,10.06,110.07,0.0,Medium,2025-12-17 18:21:27,EIDPARRY,EIDPARRY.NS
RAINBOW.NS,Rainbow Children's Medicare Limited,Pharma,133589377024,Small Cap,1315.0,0.191,19.18,18.11,1330.0,1335.0,1310.1,1315.0,55577,-1.95,-9.75,-9.68,-19.01,38.06,22.0,Medium,2025-12-17 18:21:28,RAINBOW,RAINBOW.NS
HAPPSTMNDS.NS,Happiest Minds Technologies Limited,IT,72752324608,Small Cap,483.8,0.118,17.65,19.44,488.45,490.4,482.0,483.8,179002,-4.4,-15.36,-20.97,-34.21,-46.63,127.0,Medium,2025-12-17 18:21:29,HAPPSTMNDS,HAPPSTMNDS.NS
SJVN.NS,SJVN Limited,Energy,281766297600,Mid Cap,71.7,0.323,22.21,22.35,72.5,72.52,71.36,71.7,2154838,-12.61,-23.67,-22.95,-37.92,108.52,201.0,Medium,2025-12-17 18:21:31,SJVN,SJVN.NS
CHALET.NS,Chalet Hotels Limited,Hospitality,189538926592,Small Cap,866.45,-0.121,24.21,27.12,879.95,884.0,864.0,866.45,73185,-2.2,-17.84,-2.48,-11.12,98.95,23.0,Medium,2025-12-17 18:21:32,CHALET,CHALET.NS
JUBLINGREA.NS,Jubilant Ingrevia Limited,Others,109387350016,Small Cap,691.35,0.3,32.7,29.38,699.85,700.8,687.65,691.35,76148,-3.13,-2.53,-1.54,-17.57,75.59,71.0,Medium,2025-12-17 18:21:33,JUBLINGREA,JUBLINGREA.NS
JSWINFRA.NS,JSW Infrastructure Limited,Infrastructure,560520429568,Mid Cap,269.3,1.2,18.23,21.74,275.0,275.0,268.25,269.3,825098,-2.88,-18.08,-12.48,-16.18,22.65,29.0,Medium,2025-12-17 18:21:34,JSWINFRA,JSWINFRA.NS
SUMICHEM.NS,Sumitomo Chemical India Limited,Chemicals,223966691328,Small Cap,448.7,-0.013,20.68,24.92,456.45,457.6,446.0,448.7,384330,-2.05,-20.52,-10.48,-15.54,13.79,26.0,Medium,2025-12-17 18:21:34,SUMICHEM,SUMICHEM.NS
TBOTEK.NS,,Others,179076202496,Small Cap,1682.7,1.0,27.87,41.66,1710.0,1714.9,1675.0,1682.7,62721,4.5,5.33,33.41,2.88,-6.86,0.0,Medium,2025-12-17 18:21:35,TBOTEK,TBOTEK.NS
HFCL.NS,HFCL Limited,Telecom,93059088384,Small Cap,64.53,0.334,29.11,32.38,65.43,65.75,64.16,64.53,8997831,-12.55,-16.89,-18.58,-48.55,0.35,15.0,High,2025-12-17 18:21:36,HFCL,HFCL.NS
SCHNEIDER.NS,Schneider Electric Infrastructure Limited,Others,165316526080,Small Cap,691.4,-0.057,35.93,35.1,708.6,716.35,687.0,691.4,149018,-11.61,-23.15,-8.15,-19.44,174.64,0.0,Medium,2025-12-17 18:21:37,SCHNEIDER,SCHNEIDER.NS
VENTIVE.NS,,Others,164786946048,Small Cap,705.6,1.0,23.78,29.34,720.0,720.0,702.6,705.6,17793,-3.35,-6.96,0.57,-3.51,-3.51,0.0,Low,2025-12-17 18:21:37,VENTIVE,VENTIVE.NS
JMFINANCIL.NS,JM Financial Limited,Financial Services,135053754368,Small Cap,141.22,0.198,41.37,46.07,143.76,144.5,140.51,141.22,1870435,-4.27,-19.03,2.85,4.05,107.51,293.0,Medium,2025-12-17 18:21:38,JMFINANCIL,JMFINANCIL.NS
LEMONTREE.NS,Lemon Tree Hotels Limited,Hospitality,125626621952,Small Cap,158.65,-0.195,31.14,31.24,161.85,163.57,158.1,158.65,1412777,5.08,-7.83,18.9,5.96,71.14,0.0,Medium,2025-12-17 18:21:39,LEMONTREE,LEMONTREE.NS
FORCEMOT.NS,Force Motors Limited,Automobile,224879263744,Small Cap,17067.0,0.581,29.05,43.71,17370.0,17423.0,17018.0,17067.0,18922,-3.13,-9.89,24.81,152.57,1375.27,23.0,Medium,2025-12-17 18:21:40,FORCEMOT,FORCEMOT.NS
BASF.NS,BASF India Limited,Chemicals,165796986880,Small Cap,3830.3,0.426,18.58,19.21,3909.0,3909.0,3820.0,3830.3,12135,-13.15,-17.56,-21.69,-31.79,52.14,51.0,Medium,2025-12-17 18:21:40,BASF,BASF.NS
CEATLTD.NS,CEAT Limited,Automobile,150255190016,Small Cap,3720.1,0.619,22.26,34.93,3776.4,3795.6,3710.1,3720.1,38882,-4.48,8.12,5.64,19.31,98.08,79.0,Medium,2025-12-17 18:21:41,CEATLTD,CEATLTD.NS
KIMS.NS,Krishna Institute of Medical Sciences Limited,Pharma,258189656064,Mid Cap,645.25,-0.132,27.33,25.48,655.0,660.1,644.35,645.25,216545,-2.79,-13.15,-2.98,8.95,101.88,0.0,Low,2025-12-17 18:21:42,KIMS,KIMS.NS
MANYAVAR.NS,Vedant Fashions Limited,Retail,142844542976,Small Cap,587.4,-0.339,24.0,23.68,596.2,598.75,585.6,587.4,52935,-4.87,-19.25,-25.73,-55.79,-53.19,134.0,Medium,2025-12-17 18:21:43,MANYAVAR,MANYAVAR.NS
JSL.NS,Jindal Stainless Limited,Metals,650366222336,Mid Cap,789.4,0.616,21.7,30.8,800.0,800.05,782.0,789.4,242743,2.35,3.57,20.42,5.66,174.93,37.0,Medium,2025-12-17 18:21:44,JSL,JSL.NS
WELSPUNLIV.NS,Welspun Living Limited,Others,127828082688,Small Cap,133.76,-0.466,54.47,43.02,135.99,136.4,133.0,133.76,815511,-2.09,5.46,3.97,-24.14,40.59,125.0,High,2025-12-17 18:21:45,WELSPUNLIV,WELSPUNLIV.NS
APARINDS.NS,APAR Industries Limited,Metals,353775222784,Mid Cap,8794.0,-0.425,29.22,31.19,8974.5,8990.0,8762.5,8794.0,33883,-5.8,-1.67,13.97,-10.58,232.47,57.0,Medium,2025-12-17 18:21:45,APARINDS,APARINDS.NS
SBFC.NS,SBFC Finance Limited,Financial Services,113049862144,Small Cap,103.17,0.663,21.65,27.88,105.6,105.6,102.5,103.17,1320797,-5.88,-4.65,-3.89,11.85,21.66,0.0,Medium,2025-12-17 18:21:46,SBFC,SBFC.NS
HOMEFIRST.NS,Home First Finance Company India Limited,Financial Services,120517746688,Small Cap,1160.0,0.402,32.36,32.63,1169.1,1185.4,1155.6,1160.0,70096,-2.67,-9.28,-10.04,10.73,53.31,31.0,Medium,2025-12-17 18:21:47,HOMEFIRST,HOMEFIRST.NS
FINPIPE.NS,Finolex Industries Limited,Financial Services,101725011968,Small Cap,164.52,0.381,19.94,23.52,167.14,168.69,164.0,164.52,271121,-10.31,-23.9,-24.39,-36.1,-1.16,120.0,Medium,2025-12-17 18:21:47,FINPIPE,FINPIPE.NS
KSB.NS,KSB Limited,Others,125612802048,Small Cap,721.75,-0.297,29.6,24.79,739.4,743.25,714.75,721.75,58119,-0.35,-15.76,-12.83,-9.34,73.95,54.0,Medium,2025-12-17 18:21:48,KSB,KSB.NS
TITAGARH.NS,Titagarh Rail Systems Limited,IT,104311562240,Small Cap,774.55,0.76,23.82,28.68,787.0,789.8,770.45,774.55,402250,-11.14,-18.17,-7.63,-42.02,105.39,13.0,Medium,2025-12-17 18:21:48,TITAGARH,TITAGARH.NS
GPIL.NS,Godawari Power & Ispat Limited,Others,154056310784,Small Cap,238.0,0.773,34.33,37.93,243.0,243.0,237.0,238.0,997282,-6.92,-8.63,34.69,2.52,-34.36,41.0,High,2025-12-17 18:21:49,GPIL,GPIL.NS
TECHNOE.NS,Techno Electric & Engineering Company Limited,IT,125417463808,Small Cap,1078.4,0.754,27.36,30.74,1095.0,1100.6,1075.0,1078.4,148852,-8.8,-24.62,-26.02,-28.1,188.58,82.0,Medium,2025-12-17 18:21:50,TECHNOE,TECHNOE.NS
AIIL.NS,Authum Investment & Infrastructure Limited,Others,471482269696,Mid Cap,2771.5,-0.857,33.91,31.4,2799.7,2829.0,2735.5,2771.5,152522,1.67,-15.39,9.07,51.57,142.27,4.0,Medium,2025-12-17 18:21:50,AIIL,AIIL.NS
IDBI.NS,IDBI Bank Limited,Banking,1052875227136,Large Cap,97.92,0.204,28.66,33.53,99.5,99.78,97.33,97.92,5353567,-6.4,5.89,12.05,22.61,86.76,211.0,Medium,2025-12-17 18:21:51,IDBI,IDBI.NS
TTML.NS,Tata Teleservices (Maharashtra) Limited,Telecom,98977996800,Small Cap,50.63,0.382,64.28,40.76,50.9,51.3,49.86,50.63,8292511,-2.48,-12.4,-20.84,-38.61,-21.87,0.0,High,2025-12-17 18:21:52,TTML,TTML.NS
COHANCE.NS,,Others,201115549696,Small Cap,525.7,0.524,32.19,38.97,539.9,540.4,518.15,525.7,546346,-9.71,-45.6,-47.93,-49.82,-49.82,0.0,Medium,2025-12-17 18:21:53,COHANCE,COHANCE.NS
NIACL.NS,The New India Assurance Company Limited,Others,267355029504,Mid Cap,162.23,1.062,26.9,25.31,166.99,167.49,161.35,162.23,325278,-9.16,-17.21,-7.72,-23.3,40.66,108.0,Medium,2025-12-17 18:21:54,NIACL,NIACL.NS
SAILIFE.NS,,Financial Services,185132580864,Small Cap,880.15,1.0,27.22,32.32,899.3,900.4,874.2,880.15,172838,1.75,-1.62,20.89,26.5,26.5,0.0,Medium,2025-12-17 18:21:54,SAILIFE,SAILIFE.NS
ZFCVINDIA.NS,ZF Commercial Vehicle Control Systems India Limited,Automobile,278918332416,Mid Cap,14705.0,-0.294,42.73,31.67,14881.0,15285.0,14588.0,14705.0,29331,13.44,9.34,11.59,27.11,37.73,13.0,Medium,2025-12-17 18:21:55,ZFCVINDIA,ZFCVINDIA.NS
BLUEJET.NS,Blue Jet Healthcare Limited,Others,92156723200,Small Cap,531.1,0.392,39.36,41.07,541.0,542.95,529.45,531.1,151808,-6.47,-22.14,-37.85,5.41,44.22,22.0,Medium,2025-12-17 18:21:56,BLUEJET,BLUEJET.NS
RCF.NS,Rashtriya Chemicals and Fertilizers Limited,Energy,76535693312,Small Cap,138.73,0.291,29.83,26.8,141.5,142.12,138.22,138.73,840624,-7.46,-8.96,-7.73,-20.67,40.08,93.0,Medium,2025-12-17 18:21:56,RCF,RCF.NS
ATHERENERG.NS,Ather Energy Limited,Automobile,252033941504,Mid Cap,660.8,1.0,45.31,53.95,676.05,687.2,657.25,660.8,1298554,-3.53,17.48,107.02,109.48,109.48,0.0,Low,2025-12-17 18:21:57,ATHERENERG,ATHERENERG.NS
IPCALAB.NS,Ipca Laboratories Limited,Pharma,354614771712,Mid Cap,1395.3,0.156,47.1,36.11,1427.0,1438.0,1384.4,1395.3,145503,-3.6,4.06,2.57,-10.78,96.56,28.0,Medium,2025-12-17 18:21:58,IPCALAB,IPCALAB.NS
ELGIEQUIP.NS,Elgi Equipments Limited,Others,147882033152,Small Cap,467.8,-0.214,30.56,29.47,478.95,480.1,466.3,467.8,265727,-7.28,-7.52,-10.3,-22.36,-13.19,46.0,Medium,2025-12-17 18:21:59,ELGIEQUIP,ELGIEQUIP.NS
APOLLOTYRE.NS,Apollo Tyres Limited,Automobile,316450078720,Mid Cap,499.3,0.23,25.33,25.98,511.0,511.0,498.1,499.3,398538,-4.47,3.04,12.87,-6.56,31.63,98.0,Low,2025-12-17 18:22:00,APOLLOTYRE,APOLLOTYRE.NS
CAPLIPOINT.NS,Caplin Point Laboratories Limited,Pharma,144405413888,Small Cap,1897.8,0.057,22.5,28.74,1945.6,1950.8,1886.5,1897.8,44165,-1.73,-18.25,-7.3,-21.4,151.96,31.0,Medium,2025-12-17 18:22:00,CAPLIPOINT,CAPLIPOINT.NS
LTTS.NS,L&T Technology Services Limited,IT,474572783616,Mid Cap,4481.9,0.159,35.09,26.49,4590.2,4638.0,4465.3,4481.9,38208,0.94,2.48,4.52,-15.29,17.9,122.0,Medium,2025-12-17 18:22:01,LTTS,LTTS.NS
GICRE.NS,General Insurance Corporation of India,Others,645970132992,Mid Cap,368.2,0.383,19.01,19.69,377.5,378.4,367.35,368.2,280213,-5.12,1.04,2.0,-14.49,114.74,265.0,Medium,2025-12-17 18:22:01,GICRE,GICRE.NS
NIVABUPA.NS,Niva Bupa Health Insurance Company Limited,Others,138096148480,Small Cap,74.82,1.0,24.2,24.37,77.98,78.0,74.52,74.82,840354,-1.59,-8.86,-6.52,-6.08,-6.08,0.0,Medium,2025-12-17 18:22:02,NIVABUPA,NIVABUPA.NS
OLECTRA.NS,Olectra Greentech Limited,Automobile,95348981760,Small Cap,1161.5,0.209,31.8,31.99,1197.0,1197.0,1156.6,1161.5,261666,-16.28,-30.21,0.83,-26.18,51.0,3.0,Medium,2025-12-17 18:22:03,OLECTRA,OLECTRA.NS
ACE.NS,Action Construction Equipment Limited,Infrastructure,112754999296,Small Cap,947.4,0.304,31.51,36.9,966.6,968.95,942.75,947.4,151838,-2.57,-17.26,-18.93,-32.58,92.0,21.0,Medium,2025-12-17 18:22:03,ACE,ACE.NS
NETWEB.NS,Netweb Technologies India Limited,Others,181530329088,Small Cap,3204.2,2.06,45.43,67.99,3250.0,3270.0,3152.0,3204.2,342223,-2.55,5.48,86.34,12.17,312.0,8.0,High,2025-12-17 18:22:04,NETWEB,NETWEB.NS
TARIL.NS,,Others,84871888896,Small Cap,282.75,-0.388,104.84,65.22,290.65,294.75,280.05,282.75,8544508,-6.78,-46.57,-41.98,-49.7,575.1,7.0,High,2025-12-17 18:22:05,TARIL,TARIL.NS
RKFORGE.NS,Ramkrishna Forgings Limited,Metals,89932308480,Small Cap,497.0,0.141,25.03,23.57,516.0,520.0,493.35,497.0,397388,-7.79,-13.87,-22.16,-47.09,32.36,39.0,Medium,2025-12-17 18:22:06,RKFORGE,RKFORGE.NS
CONCORDBIO.NS,Concord Biotech Limited,Pharma,139294670848,Small Cap,1331.2,0.618,27.69,28.81,1379.4,1380.0,1325.0,1331.2,63588,-8.11,-19.7,-32.11,-36.31,3.38,78.0,Medium,2025-12-17 18:22:07,CONCORDBIO,CONCORDBIO.NS
GMDCLTD.NS,Gujarat Mineral Development Corporation Limited,Metals,160013090816,Small Cap,502.85,0.361,55.77,56.33,523.0,528.8,499.0,502.85,2744654,-2.44,-8.91,33.6,44.37,227.65,194.0,High,2025-12-17 18:22:08,GMDCLTD,GMDCLTD.NS
PRAJIND.NS,Praj Industries Limited,Others,61244354560,Small Cap,332.6,0.193,42.09,35.38,342.0,349.0,330.65,332.6,4669096,-2.56,-15.07,-29.29,-59.19,-10.55,174.0,Medium,2025-12-17 18:22:11,PRAJIND,PRAJIND.NS
FACT.NS,The Fertilisers and Chemicals Travancore Limited,Energy,557581926400,Mid Cap,861.7,0.359,32.77,29.6,887.7,891.6,858.0,861.7,273014,-4.6,-14.14,-15.63,-13.14,186.23,4.0,High,2025-12-17 18:22:11,FACT,FACT.NS
SCI.NS,The Shipping Corporation of India Limited,Infrastructure,96737132544,Small Cap,207.68,0.325,35.39,36.8,216.5,217.27,207.0,207.68,4534942,-16.59,-3.9,0.6,-6.84,125.38,443.0,Medium,2025-12-17 18:22:12,SCI,SCI.NS
IOB.NS,Indian Overseas Bank,Others,660501037056,Mid Cap,34.3,0.184,27.0,26.3,35.8,35.8,34.15,34.3,35644190,-14.51,-14.7,-5.9,-38.8,35.31,0.0,Medium,2025-12-17 18:22:13,IOB,IOB.NS
SAREGAMA.NS,Saregama India Limited,Media,68083273728,Small Cap,354.3,0.681,44.67,29.34,384.5,389.8,347.05,354.3,2256232,-8.77,-27.22,-30.22,-27.07,19.41,237.0,Medium,2025-12-17 18:22:13,SAREGAMA,SAREGAMA.NS
AKZOINDIA.NS,Akzo Nobel India Limited,Chemicals,142664138752,Small Cap,3132.7,0.208,46.37,28.66,3252.0,3275.0,3080.2,3132.7,10224907,-7.09,-7.29,1.95,-7.04,42.11,276.0,Medium,2025-12-17 18:22:14,AKZOINDIA,AKZOINDIA.NS
SKFINDUS.NS,,Financial Services,122497392640,Small Cap,2477.8,1.0,,,2445.0,2499.0,2423.0,2477.8,195558,,,,,,0.0,Medium,2025-12-17 18:22:34,SKFINDUS,SKFINDUS.NS
TATAMOTORS.NS,Tata Motors Passenger Vehicles Limited,Automobile,1494474162176,Large Cap,405.85,1.012,20.76,71.44,347.15,349.35,343.9,345.45,8391226,-6.96,-51.96,-48.46,-55.91,-34.29,1.48,Medium,2025-12-17 18:22:35,TATAMOTORS,TATAMOTORS.NS
SANOFI.NS,Sanofi India Limited,Pharma,94834401280,Small Cap,4117.0,0.038,14.16,14.95,4161.6,4183.4,4110.0,4117.0,12384,-9.92,-17.19,-30.95,-31.47,-36.5,460.0,Medium,2025-12-17 18:22:36,SANOFI,SANOFI.NS
MOIL.NS,MOIL Limited,Metals,65359454208,Small Cap,321.2,0.495,31.92,31.27,327.4,328.3,318.5,321.2,731505,-5.35,-9.16,-9.22,-11.91,107.88,105.0,Medium,2025-12-17 18:22:36,MOIL,MOIL.NS
HEIDELBERG.NS,HeidelbergCement India Limited,Cement,38923927552,Small Cap,171.75,0.236,19.71,18.63,171.6,172.9,170.1,171.75,41861,-7.06,-18.59,-9.25,-19.87,12.22,409.0,Low,2025-12-17 18:22:39,HEIDELBERG,HEIDELBERG.NS
BIRLAMONEY.NS,Aditya Birla Money Limited,Cement,8202875904,Small Cap,145.16,-0.324,17.1,25.05,150.99,150.99,144.52,145.16,60642,-7.99,-18.72,-16.17,-39.77,180.23,0.0,Medium,2025-12-17 18:22:40,BIRLAMONEY,BIRLAMONEY.NS
